City_ID,Unnamed: 0,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
129,129,margaret river,-33.95,115.0667,13.75,78,100,10.89,AU,1696167263
130,130,kharkhorin,47.1975,102.8238,9.24,43,100,1.17,MN,1696167523
131,131,masterton,-40.9597,175.6575,12.71,87,68,3.52,NZ,1696167423
132,132,ha'il,27.5219,41.6907,38.01,13,0,3.09,SA,1696167524
133,133,thurso,58.5927,-3.5259,16.14,70,0,7.23,GB,1696167524
134,134,karymskoye,51.6167,114.35,9.08,57,57,0.95,RU,1696167524
135,135,dudinka,69.4058,86.1778,-10.74,96,52,1.34,RU,1696167524
136,136,tura,25.5198,90.2201,24.23,97,61,1.56,IN,1696167525
137,137,beyneu,45.3167,55.2,21.89,36,6,2.01,KZ,1696167525
138,138,haenam,34.5711,126.5989,16.37,64,1,4.59,KR,1696167525
139,139,bang rakam,16.7585,100.1174,28.0,100,0,1.54,TH,1696167525
140,140,lenti,46.624,16.5386,25.53,47,20,1.35,HU,1696167526
141,141,teguise,29.0605,-13.564,25.12,69,0,5.66,ES,1696167526
142,142,nakamura,32.9833,132.9333,16.9,80,3,2.23,JP,1696167526
143,143,kokopo,-4.352,152.2633,25.22,89,81,2.94,PG,1696167526
144,144,pervomayskoye,43.919,46.7102,22.82,48,0,5.81,RU,1696167526
145,145,la union,-5.4,-80.75,23.61,63,86,4.69,PE,1696167526
146,146,ulsteinvik,62.3432,5.8487,15.5,73,100,2.24,NO,1696167527
147,147,alamos,27.0167,-108.9333,24.16,82,99,1.13,MX,1696167527
148,148,pangody,65.85,74.4859,2.11,99,100,3.38,RU,1696167527
149,149,whitehorse,60.7161,-135.0538,3.43,95,100,8.75,CA,1696167271
150,150,ilha solteira,-20.4328,-51.3425,27.97,62,97,2.03,BR,1696167528
151,151,new norfolk,-42.7826,147.0587,8.17,87,9,1.1,AU,1696167528
152,152,nuku'alofa,-21.1333,-175.2,21.19,68,40,5.66,TO,1696167468
153,153,los altos,37.3852,-122.1141,14.14,88,20,0.45,US,1696167528
154,154,punta arenas,-53.15,-70.9167,5.06,75,75,14.4,CL,1696167528
155,155,hawaiian paradise park,19.5933,-154.9731,22.8,94,100,2.06,US,1696167528
156,156,selfoss,63.9331,-20.9971,11.14,65,100,6.87,IS,1696167529
157,157,avarua,-21.2078,-159.775,25.03,94,75,3.09,CK,1696167529
158,158,hamilton,39.1834,-84.5333,20.55,88,0,2.06,US,1696167424
159,159,puerto yuca,2.9383,-73.2083,26.87,79,100,2.06,CO,1696167529
160,160,sandnessjoen,66.0217,12.6316,10.23,76,75,1.03,NO,1696167529
161,161,bubaque,11.2833,-15.8333,28.17,77,100,2.01,GW,1696167530
162,162,santo antonio,-6.3106,-35.4789,32.75,37,76,6.47,BR,1696167530
163,163,gilgit,35.9221,74.3087,22.86,31,54,1.12,PK,1696167293
164,164,burang,30.25,81.1667,7.47,73,26,2.41,CN,1696167530
165,165,mashhad,36.297,59.6062,26.08,27,0,3.09,IR,1696167531
166,166,al qusiyah,27.4402,30.8184,35.15,24,96,8.34,EG,1696167404
167,167,howard springs,-12.497,131.047,27.68,75,69,1.9,AU,1696167531
168,168,amasra,41.7463,32.3863,22.03,74,79,2.98,TR,1696167531
169,169,callao,-12.0667,-77.15,20.4,82,75,3.6,PE,1696167518
170,170,praia da vitoria,38.7333,-27.0667,23.2,68,20,3.95,PT,1696167532
171,171,lebu,-37.6167,-73.65,11.42,76,100,4.34,CL,1696167532
172,172,christchurch,-43.5333,172.6333,17.11,48,100,6.17,NZ,1696166827
173,173,nuuk,64.1835,-51.7216,0.34,93,100,5.14,GL,1696167532
174,174,envira,-7.3,-70.2167,25.68,88,100,0.23,BR,1696167532
175,175,arauca,7.0847,-70.7591,27.98,74,0,1.54,CO,1696167532
176,176,sisimiut,66.9395,-53.6735,1.71,64,100,3.06,GL,1696167533
177,177,kincardine,56.0667,-3.7167,19.43,65,9,5.97,GB,1696167477
178,178,dar kulayb,26.0686,50.5039,37.09,50,0,5.94,BH,1696167533
179,179,constantia,44.1833,28.65,27.61,46,12,3.88,RO,1696167533
180,180,chonchi,-42.6128,-73.8092,7.56,99,100,1.35,CL,1696167534
181,181,uturoa,-16.7333,-151.4333,26.05,77,91,8.55,PF,1696167534
182,182,labasa,-16.4167,179.3833,21.87,69,98,5.62,FJ,1696167534
183,183,bandundu,-3.3167,17.3667,31.84,53,98,2.27,CD,1696167534
184,184,kosh-agach,50.0,88.6667,6.28,61,100,0.89,RU,1696167534
185,185,langtoucun,40.0261,124.3286,13.24,54,0,0.66,CN,1696167535
186,186,enriquillo,17.9,-71.2333,27.82,71,100,4.56,DO,1696167535
187,187,primero de mayo,-32.2552,-58.4228,16.57,26,0,1.92,AR,1696167535
188,188,wailua homesteads,22.0669,-159.378,24.44,85,20,5.66,US,1696167535
189,189,thief river falls,48.1191,-96.1812,19.53,88,30,5.62,US,1696167535
190,190,vyazemskiy,47.5378,134.7525,7.81,88,100,0.93,RU,1696167536
191,191,halifax,44.6453,-63.5724,12.0,94,17,1.03,CA,1696167430
192,192,el calafate,-50.3408,-72.2768,4.09,59,9,7.56,AR,1696167536
193,193,kasongo,-4.45,26.6667,34.15,35,29,1.18,CD,1696167536
194,194,kharp,66.8014,65.8081,6.01,97,100,0.81,RU,1696167537
195,195,richlands,37.0932,-81.7937,17.3,68,0,0.83,US,1696167431
196,196,acarau,-2.8856,-40.12,31.44,55,48,8.53,BR,1696167537
197,197,port alfred,-33.5906,26.891,19.54,70,52,2.24,ZA,1696167537
198,198,that phanom,16.9364,104.7104,25.97,87,60,1.43,TH,1696167537
199,199,portland,45.5234,-122.6762,10.35,93,20,0.0,US,1696167129
200,200,konstantinovka,49.6167,127.9833,7.37,84,77,2.2,RU,1696167538
201,201,lucapa,-8.4192,20.7447,28.5,48,99,0.78,AO,1696167538
202,202,kiruna,67.8557,20.2251,5.51,87,100,6.17,SE,1696167538
203,203,castillos,-34.1667,-53.8333,15.08,53,0,3.17,UY,1696167538
204,204,sarishabari,24.7333,89.8333,28.51,83,99,3.83,BD,1696167539
205,205,governador dix sept rosado,-5.4589,-37.5208,31.91,29,80,5.07,BR,1696167539
206,206,san juan de miraflores,-12.1629,-76.9635,19.54,83,85,3.5,PE,1696167539
207,207,kuzovatovo,53.5468,47.6866,19.34,49,17,3.67,RU,1696167539
208,208,san patricio,28.017,-97.5169,29.91,73,9,5.17,US,1696167540
209,209,"laikit, laikit ii (dimembe)",1.4792,124.9735,25.47,74,40,2.06,ID,1696167540
210,210,la passe,45.5549,-0.8967,30.13,40,54,1.52,FR,1696167540
211,211,estrela,-28.0611,-50.9383,17.58,66,57,1.97,BR,1696167540
212,212,ardakan,32.31,54.0175,29.5,13,2,3.1,IR,1696167540
213,213,east ballina,-28.8667,153.5833,18.27,78,93,6.76,AU,1696167541
214,214,palmer,42.1584,-72.3287,17.65,100,0,0.0,US,1696167514
215,215,pirallahi,40.4723,50.333,25.08,55,0,4.58,AZ,1696167541
216,216,bilibino,68.0546,166.4372,-7.8,88,100,0.6,RU,1696167535
217,217,arraial do cabo,-22.9661,-42.0278,20.92,88,75,8.23,BR,1696167541
218,218,queenstown,-31.8976,26.8753,17.19,32,0,5.23,ZA,1696167542
219,219,ta`u,-14.2336,-169.5144,26.59,82,25,8.28,AS,1696167542
220,220,nachingwea,-10.3833,38.7667,34.07,22,17,3.02,TZ,1696167399
221,221,cestos city,5.46,-9.5828,26.09,86,100,3.34,LR,1696167542
222,222,fort mcmurray,56.7268,-111.381,6.77,70,100,3.09,CA,1696167542
223,223,puerto aysen,-45.4,-72.7,5.56,92,100,2.0,CL,1696167543
224,224,vila franca do campo,37.7167,-25.4333,22.23,99,100,3.25,PT,1696167543
225,225,skoghall,59.3232,13.4655,15.31,58,0,2.57,SE,1696167543
226,226,guerrero negro,27.9769,-114.0611,18.7,77,1,3.89,MX,1696167543
227,227,ewo,-0.8725,14.8206,29.53,65,87,2.25,CG,1696167544
228,228,ebaye,8.7748,167.7392,28.01,83,0,3.6,MH,1696167544
229,229,nisa,43.7031,7.2661,29.15,52,0,1.54,FR,1696167544
230,230,igarka,67.4667,86.5833,-4.33,70,0,1.12,RU,1696167426
231,231,jiangyou,31.7667,104.7167,19.55,82,100,1.2,CN,1696167544
232,232,berdigestyakh,62.0989,126.6992,1.82,61,100,1.76,RU,1696167545
233,233,utrik,11.2278,169.8474,27.38,76,100,1.93,MH,1696167545
234,234,motueka,-41.1333,173.0167,11.17,94,100,1.53,NZ,1696167545
235,235,dabola,10.75,-11.1167,29.71,69,99,1.12,GN,1696167546
236,236,yaren,-0.5472,166.916,28.42,76,14,2.75,NR,1696167546
237,237,garden city,42.3256,-83.331,20.58,91,75,0.0,US,1696167475
238,238,carnarvon,-24.8667,113.6333,19.23,64,0,7.09,AU,1696167546
239,239,juan griego,11.0817,-63.9655,30.07,84,99,2.06,VE,1696167547
240,240,weno,7.4515,151.8468,27.97,89,40,1.54,FM,1696167547
241,241,merizo village,13.2658,144.6691,27.85,95,2,3.32,GU,1696167547
242,242,st. john's,47.5649,-52.7093,19.04,66,40,6.17,CA,1696167327
243,243,acapulco de juarez,16.8634,-99.8901,27.9,89,75,0.0,MX,1696167483
244,244,keelung,25.1283,121.7419,26.64,83,93,5.57,TW,1696167548
245,245,san andres,12.5847,-81.7006,30.01,79,20,2.57,CO,1696167548
246,246,flin flon,54.7682,-101.865,5.91,93,100,3.6,CA,1696167548
247,247,andrews,32.3187,-102.5457,21.59,84,100,5.66,US,1696167548
248,248,san antonio de pale,-1.4014,5.6325,25.47,81,62,6.03,GQ,1696167549
249,249,aasiaat,68.7098,-52.8699,-4.02,71,4,5.52,GL,1696167549
250,250,kupang,-10.1667,123.5833,27.32,74,20,2.06,ID,1696167549
251,251,kirensk,57.7853,108.1119,1.68,76,86,4.47,RU,1696167549
252,252,minas de marcona,-15.2119,-75.1103,16.44,75,58,4.47,PE,1696167549
253,253,codrington,-38.2667,141.9667,5.92,90,0,3.41,AU,1696167550
254,254,zambezi,-13.5432,23.1047,34.77,21,96,2.97,ZM,1696167550
255,255,mariana,-20.3778,-43.4161,27.32,53,89,2.42,BR,1696167476
256,256,port macquarie,-31.4333,152.9167,18.93,67,29,3.23,AU,1696167550
257,257,polyarnyy,69.1989,33.4478,6.47,76,95,5.89,RU,1696167512
258,258,novodvinsk,64.4165,40.8122,12.66,84,96,3.91,RU,1696167551
259,259,al matlin,37.2452,10.05,27.77,75,5,4.55,TN,1696167551
260,260,amahai,-3.3333,128.9167,25.48,87,56,0.79,ID,1696167551
261,261,majene,-3.5403,118.9707,25.08,83,14,1.53,ID,1696167551
262,262,kiffa,16.6166,-11.4045,39.35,9,93,2.17,MR,1696167552
263,263,zheshart,62.0731,49.5733,13.38,92,100,3.52,RU,1696167552
264,264,alzamay,55.5562,98.6644,-0.86,79,18,1.49,RU,1696167552
265,265,ankang,32.68,109.0172,17.3,96,100,1.47,CN,1696167552
266,266,labytnangi,66.6572,66.4183,5.59,96,100,2.65,RU,1696167553
267,267,ust'-ilimsk,58.0006,102.6619,1.36,74,100,4.47,RU,1696167553
268,268,amga,60.8953,131.9608,5.55,60,100,1.34,RU,1696167553
269,269,broken hill,-31.95,141.4333,19.35,35,30,5.94,AU,1696167553
270,270,alice springs,-23.7,133.8833,28.75,16,75,0.51,AU,1696167553
271,271,arkhangel'sk,64.5401,40.5433,12.85,84,100,3.58,RU,1696167554
272,272,yuzhno-kurilsk,44.0306,145.8556,15.76,96,100,1.38,RU,1696167554
273,273,merke,42.8728,73.1786,17.79,38,80,0.54,KZ,1696167554
274,274,geraldton,-28.7667,114.6,19.23,68,100,5.14,AU,1696167554
275,275,gamba,-2.65,10.0,27.33,73,50,5.2,GA,1696167555
276,276,kingscliff,-28.2667,153.5667,18.89,72,10,4.63,AU,1696167555
277,277,lethem,3.3803,-59.7968,36.39,26,95,1.47,GY,1696167555
278,278,tera,14.0078,0.7531,39.05,24,54,4.17,NE,1696167555
279,279,ribeira grande,38.5167,-28.7,22.65,68,40,4.02,PT,1696167556
280,280,kolonia town,6.964,158.206,24.0,100,100,1.03,FM,1696167556
281,281,calchaqui,-29.8877,-60.287,20.98,33,0,4.06,AR,1696167556
282,282,korla,41.7597,86.1469,21.16,29,3,1.68,CN,1696167556
283,283,bengkulu,-3.8004,102.2655,22.98,95,46,2.51,ID,1696167556
284,284,kodiak,57.79,-152.4072,9.73,93,100,3.09,US,1696167556
285,285,laurel,39.0993,-76.8483,21.46,80,0,3.09,US,1696167476
286,286,cox's bazar,21.4532,91.9798,26.14,90,97,3.47,BD,1696167557
287,287,anadyr,64.75,177.4833,-2.72,86,0,4.0,RU,1696167557
288,288,inarajan village,13.2736,144.7484,28.08,95,2,3.45,GU,1696167557
289,289,happy valley-goose bay,53.3168,-60.3315,13.17,88,100,6.69,CA,1696167558
290,290,auki,-8.7676,160.7034,24.71,88,72,2.77,SB,1696167558
291,291,saint-joseph,-21.3667,55.6167,25.21,73,14,1.9,RE,1696167558
292,292,klaksvik,62.2266,-6.589,11.51,89,99,11.25,FO,1696167558
293,293,antonio enes,-16.2325,39.9086,27.62,68,0,8.39,MZ,1696167558
294,294,nacala,-14.5428,40.6728,28.62,69,20,6.17,MZ,1696167559
295,295,badou,7.5833,0.6,28.44,76,56,1.36,TG,1696167559
296,296,sevastopol,44.6,33.5333,21.44,51,99,1.34,UA,1696167455
297,297,carutapera,-1.195,-46.02,31.2,57,78,5.12,BR,1696167559
298,298,kapshagay,43.8833,77.0833,18.58,41,99,1.74,KZ,1696167560
299,299,manado,1.487,124.8455,27.43,74,40,2.06,ID,1696167560
300,300,san luis acatlan,16.8167,-98.7333,24.49,93,99,1.61,MX,1696167560
301,301,ar rass,25.8694,43.4973,37.14,9,0,3.08,SA,1696167561
302,302,varzea grande,-15.6467,-56.1325,31.93,55,0,2.06,BR,1696167561
303,303,abengourou,6.7297,-3.4964,27.78,84,92,1.73,CI,1696167561
304,304,hacienda huancane,-15.8222,-70.8856,8.37,53,87,0.52,PE,1696167561
305,305,puerto san jose,13.9256,-90.8244,27.21,81,61,1.43,GT,1696167561
306,306,itoman,26.1247,127.6694,28.01,80,20,5.14,JP,1696167562
307,307,lappeenranta,61.0587,28.1887,14.03,67,75,6.69,FI,1696167562
308,308,bacalar,18.6667,-88.3833,25.06,100,75,0.0,MX,1696167562
309,309,rongelap,11.1635,166.8941,28.07,78,100,6.16,MH,1696167562
310,310,akureyri,65.6835,-18.0878,6.96,70,40,2.06,IS,1696167418
311,311,kletnya,53.3897,33.2171,16.66,51,96,3.6,RU,1696167563
312,312,chillicothe,39.3331,-82.9824,18.84,100,40,0.0,US,1696167424
313,313,akot,21.0964,77.0586,26.09,72,97,1.42,IN,1696167563
314,314,coishco,-9.0231,-78.6156,19.34,83,91,3.3,PE,1696167563
315,315,xuddur,4.1213,43.8894,31.13,40,100,4.59,SO,1696167563
316,316,nizhnyaya maktama,54.8636,52.4281,18.36,54,12,3.88,RU,1696167564
317,317,sosnogorsk,63.6023,53.8817,12.91,85,100,4.56,RU,1696167564
318,318,ostersund,63.1792,14.6357,10.34,71,40,7.2,SE,1696167565
319,319,anna regina,7.2644,-58.5077,29.7,72,100,3.54,GY,1696167565
320,320,rouyn-noranda,48.2398,-79.0288,15.05,94,100,2.57,CA,1696167308
321,321,lisala,2.15,21.5167,29.65,63,100,1.31,CD,1696167565
322,322,palikir - national government center,6.9248,158.1611,23.41,100,100,1.03,FM,1696167486
323,323,sao jose da coroa grande,-8.8978,-35.1478,27.01,63,80,3.76,BR,1696167566
324,324,roma,43.2128,-75.4557,17.19,97,6,1.76,US,1696167566
325,325,sosnovka,56.255,51.2842,17.32,54,13,4.67,RU,1696167566
326,326,salalah,17.0151,54.0924,30.05,66,0,5.14,OM,1696167566
327,327,puerto penasco,31.3167,-113.5333,23.22,46,0,1.84,MX,1696167567
328,328,dibba al-hisn,25.6196,56.2729,35.1,46,0,1.26,AE,1696167567
329,329,raduzhny,62.0961,77.475,4.02,79,100,6.18,RU,1696167567
330,330,santana,-0.0583,-51.1817,32.1,62,40,4.12,BR,1696167450
331,331,pisco,-13.7,-76.2167,19.03,82,0,1.54,PE,1696167567
332,332,karratha,-20.7377,116.8463,28.01,32,0,9.31,AU,1696167568
333,333,yoko,5.5333,12.3167,25.32,78,80,0.64,CM,1696167568
334,334,el jadid,33.2549,-8.506,25.67,59,73,5.05,MA,1696167568
335,335,iskateley,67.6803,53.1512,10.57,98,100,4.02,RU,1696167568
336,336,pangai,-19.8,-174.35,22.36,62,98,9.62,TO,1696167568
337,337,yakeshi,49.2833,120.7333,7.56,78,99,1.23,CN,1696167569
338,338,georgetown,5.4112,100.3354,29.99,76,20,1.03,MY,1696167569
339,339,caconda,-13.7333,15.0667,32.08,18,97,2.95,AO,1696167569
340,340,nova sintra,14.8667,-24.7167,24.17,78,62,9.91,CV,1696167569
341,341,nikolayevsk-on-amure,53.1406,140.73,9.55,97,100,2.96,RU,1696167569
342,342,pukchil-lodongjagu,40.2019,125.7483,10.81,61,0,1.62,KP,1696167570
343,343,klyuchi,52.2667,79.1667,8.66,76,0,2.97,RU,1696167570
344,344,anchau,10.9597,8.3916,29.62,57,97,2.78,NG,1696167570
345,345,balkanabat,39.5108,54.3671,25.99,15,0,2.28,TM,1696167571
346,346,salima,-13.7804,34.4587,34.45,20,0,2.44,MW,1696167571
347,347,tegueste,28.5167,-16.3167,28.64,20,0,4.12,ES,1696167571
348,348,kerikeri,-35.2268,173.9474,9.36,95,23,2.64,NZ,1696167430
349,349,pacific grove,36.6177,-121.9166,13.57,91,100,0.45,US,1696167572
350,350,santiago de cao,-7.9589,-79.2392,21.07,78,0,4.12,PE,1696167572
351,351,lensk,60.7253,114.9278,7.07,75,100,1.79,RU,1696167572
352,352,jijiga,9.35,42.8,26.88,28,37,4.7,ET,1696167572
353,353,general pico,-35.6566,-63.7568,21.37,26,7,6.23,AR,1696167572
354,354,ketchikan,55.3422,-131.6461,8.99,100,100,10.29,US,1696167573
